x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,f
1.6124542549636158,-1.5176952690868784,1.5242627427776503,0.5904711226033865,0.2264274485684942,0.7805323835122279,0.3430253010882169,1.3360304828763485,-0.514848733054224,-0.29992016628923196,0.35608441820964454
0.704605951062573,0.16686003162645854,-1.352917480740387,0.15120503904240398,-0.4517219088231297,0.4304429189914967,1.0121187602088078,0.07629704385706886,0.9045954702044676,0.7792444879987585,-1.4310421841749816
-0.1554800008270047,-1.3651252409647028,-1.5556132652199053,0.8622837659594129,-0.00390781690004687,0.18360698702829692,-0.3950476422623222,-1.1405620854718272,-0.14364007301588896,-1.0508079357820652,-0.29929738845736464
1.4417597749451463,-0.6150705626098507,1.2331626747183637,0.22166093154204716,0.8515263117046862,0.7828557274221808,0.16532748419322635,1.2195363758356397,-1.6176763188923529,0.11913528201995137,0.24154608427809718
0.4872077591412026,0.6232666259544073,-0.5362142338027857,0.2755943555647531,-1.724306236069392,1.6493989158616902,-0.08325998975608803,-1.6763583229793768,0.6456115645199381,1.0248627318455668,-0.17286453729639245
0.99308668784534,1.1284469873433838,-1.5870411908807,-1.3978171731055133,-0.2740097573324019,0.32020546221698976,-0.0013948638712658174,-0.601846211866539,0.04602801208601678,-0.07171497928292482,0.31569399542381454
-1.1275261543292479,-1.4890444827920117,-0.7163354809339225,-1.0320670693278386,0.9911176492694683,-0.1714456959323515,1.2892858695906653,-0.8368173593839348,-1.1484120966694598,0.32804409276342694,0.4855023738604647
-0.5303279908203444,-0.06757379128345561,1.0983716193877648,-0.618314327947465,1.0801211660735421,-1.0627843702754993,-1.4954977689058115,0.19824222262413155,-1.6717782357813624,0.38205440679263464,0.3529302810216074
0.2667372039517718,1.7046719627937357,-0.053813832459443545,0.33252342033994187,-1.2539351314727316,1.0316104826167405,-0.7336736180526474,-0.4438037378902839,0.18018500581256952,-0.9059338185689706,-0.520611218534703
-0.7479892523145675,-1.6346547896251407,0.8751571130511998,1.7024833144702451,-0.8608692706749708,-0.24337464091192373,-1.3672940326067435,-0.8979568076988337,-1.3008305377528695,1.2212300658467987,1.0324625764189639
-0.17803172511124346,0.467963774124399,-1.5873966421220622,-0.13377400436670162,-1.7190036419689843,-0.45337475128714294,0.42569443335492274,-0.8850380495987797,1.5955773383286125,0.8349012576359006,0.45319443713757157
-1.1337807537438147,-1.288300610969467,-1.6407545126036123,0.20344060224651223,0.9083003347663235,-0.47285319110344054,1.2795783446765174,-0.6929410181140867,-0.257508421353662,-0.5886217082817703,0.6383136872682547
-0.5159291137930231,-0.18963133995313092,0.7663298318853119,-1.0069505607314788,0.9826629233617341,-1.1448394500944046,1.0677650419085636,-0.6178946431028511,-1.444648902767274,0.6053517640800686,-0.7440861613668003
0.4071704746263447,-0.7241910568952947,-1.6525142544128344,1.0478459391538069,-1.2985544497097412,0.7759320547502776,-0.7661280840470832,0.2073116495401717,-0.8507757597811867,-0.16641442876126886,-0.5200993344890278
-0.07770482782839826,1.469953156270508,0.4360834775521293,1.0719393102564512,-1.1087478658040189,0.5618596479929645,-0.8372387164514591,-0.18164278905480497,1.35722361005491,-1.5271482047633147,0.023741142342598203
-0.21981222256678587,0.9764426226039526,-1.0930846553430629,-0.27917494962606954,-0.4670890178640107,-0.6498374757109798,-0.5506348196003003,-1.6795183142248304,-0.45510924374228545,-0.0655600781442946,-0.1540647025900364
-0.3358543796342519,0.44916524853148926,0.7292367120261622,-0.7638807185698155,-1.158615116594043,0.7748428969011071,-0.04734509683153529,0.26211434819916873,-1.5208019474953833,-0.17005264305927606,-0.867783913720643
-1.0346326106354253,-0.09138821961313781,1.1773951849063846,0.940263349773277,1.1881853186355718,-0.4055820838295624,1.284114502140581,1.688728471869702,-0.6313282847832039,-1.1732808225967106,-0.24364248563132193
0.5564962046640813,-0.3368839065493292,-1.3100677440626882,0.3084551542710348,1.2560071049765804,-0.4941240337162314,-0.3622542116104536,-0.841147172065838,-1.0810131914429792,-0.18595467517242736,-0.7473898766569866
0.9713661959093264,0.5861641998979241,-1.5472367968895737,1.0425360271429522,1.5091125166096138,1.4834111254932165,-0.6535544522141804,1.6023136834499787,-1.6811795162149368,1.515333416763663,0.9461103642015004
-1.0175723379840729,1.7152318370158652,1.5708032739042865,-1.0242475399788573,-1.5538417810251828,1.1347415076759173,1.3033530264416964,0.9095164435966652,1.5486857891391173,-1.6559061864056825,1.3106794485605187
0.5970047511026783,-1.3713746337662063,-1.642045876560126,-1.6271379107927522,1.2166639445088834,-0.967326860501679,-0.8008161395096145,-1.6073120125409825,1.1535638727341577,0.8967157015883371,2.2178922722942698
-1.3659565218863583,0.9996593967683597,-1.4477853993853707,-0.5250220308873697,-1.7208618924102077,0.21735389779866,0.16866622546588408,0.6186195097383651,0.8759425312958072,-1.0214087777438927,0.33536857080824745
0.06736518804412484,-0.8607840620307231,-0.907898718044915,-0.8397789698628053,0.9604744691208535,-0.2179390942635673,-0.7915931956882531,-1.2424497354461048,0.9831413518233295,-0.2537046000966511,-0.9831729484620593
-0.9633792997844544,-0.17373735415727035,0.3814532969344207,-1.185259461202281,0.48383219875919353,0.16643615400328607,0.9642183004036343,0.29774500145741867,-0.6552720929948909,1.654190572362779,-1.4865481413655883
0.18677271473997545,-0.4635891925353056,-1.4168678523688847,0.7683920051696341,-0.7582653242281467,1.4411902313491052,0.7961982410541971,-1.5138790377210385,-0.01099812382744261,1.5252660395094808,-0.37251784622746364
0.2881601389627121,0.7281957594254664,-1.582293462616777,-1.4042123473704093,-1.0779979046309789,-1.615944825601974,0.06495721308581183,1.4624812335547543,-0.560118827607616,-0.8211124109606807,2.334065225803997
0.6150298223639097,-0.49325736902048994,0.8246656206856706,1.3411958216382545,0.02833423122273062,0.6856562093117359,0.0952094367450592,0.21259009607526114,0.6801397702437972,-0.9994115141738021,-1.4285952197934721
0.834625444872511,-0.573121796464505,1.3211857227616601,0.3736388754122899,-0.2796746148677341,0.1066093755567149,1.398963924739208,-0.9368678805770234,-1.3836103597193579,1.508871268068943,-0.45287950537905564
-0.9577174460321559,-0.08461188953015973,1.6530867221236822,0.8963019162643122,0.5865651195155683,-0.9914489459075906,1.3641293870533235,0.36145705319004917,0.6301933166266508,-1.2434462867986409,-0.8702208086726186
1.0579795100887321,1.0179799604804782,0.7053078179589002,0.7178348499218291,-0.6554893655019612,1.4939380111192633,0.2720180051591506,1.3773501307523055,1.6499376281387665,-1.1234914766187805,-0.14397633791376493
0.43723807534880055,-0.3756819819345818,-0.004572062995248368,-0.580191276718169,-1.2390266274958495,0.43936249424909124,-0.5481837102810008,0.16385633521243564,1.0095834700330266,0.804309346322304,-1.5653909523732021
-1.0676961581307363,1.4959976874963945,0.5053974083465952,-0.8053742664046003,0.40036351420972316,0.08292603030586103,0.6071997014123163,0.35487405014309065,-0.1989473820471636,0.33430594367743965,-1.6012108271468986
-1.2171222192504603,0.4241204039882429,1.549601255857618,-1.0105451293621337,0.6279578356786464,1.662301323807062,-0.46882755460517234,-0.7746484393854716,0.023131145489234353,1.4857588007310696,0.4079905382636202
-0.07888847697960802,1.2662238526331913,1.2256759619891306,-0.09738041780089814,0.5117640888269402,-1.3063414337234736,0.9373191786215386,0.047834532339710474,0.5107077740005456,0.8625657570409436,-1.309517873693576
1.4305364501902504,-0.5645335200478756,-0.3339851687653914,1.2872315483646921,1.4914776967949257,1.0436604564564673,0.4017430589633404,-0.4480760414791278,0.9381555150405013,0.5438506186596773,-1.0249132131131784
0.23453651622906452,-1.1293056658812066,-1.612693480300738,0.3315968398405308,-0.17958245273484172,0.30475577093361467,-0.8717466652517872,-0.10889330608973605,-0.8861378319878681,-0.8407518995741229,-0.42122587623793445
-0.08123251732265861,-1.6781866433018204,1.3609331409275738,0.7995783343789871,1.4207551199951822,0.14224410720304076,0.4218542992395615,0.9673506411578344,-1.725643968256889,-1.4808679682926094,1.0279001943591548
1.0100875344242661,-0.9806291789857967,0.6920235507181058,0.23901060346192962,-1.4316670262085582,-1.677460855022582,0.6902588253435927,0.5473099839101339,-1.1614409641467505,0.6602242802616161,0.20571709099924798
-0.47194992027869026,1.0552073140923683,-1.0954580237608909,-1.2543650396156718,0.2584341719283063,-0.7068734971999235,0.03931093238673004,0.8719015327997761,0.22919940559587265,0.351538932345781,-0.825324534259471
-0.8035617322869605,-0.42869623085452935,0.10715935510607359,-0.22263174999111537,0.9399976889414211,-0.38688009010713875,0.5271322125325253,-0.5814710917417849,0.061454734213356836,1.6876484713266733,-1.5074319875391995
-1.6023957561117692,0.3166016983908245,0.722328214155283,1.0755347707090739,0.4845801693521587,1.4273912629876715,-1.4051857945221933,-0.1636048154704211,-1.1280162449361206,-1.4983171463246083,0.5807336480839225
0.8460919262810759,0.8733923441780346,-1.5411718458348496,0.1919706166651316,-0.7419219969865116,-0.14079620271028429,-0.1866599282022249,1.6775062448528149,0.09716372057188112,0.9667622316484114,-0.20803550998931272
-0.5627037242538372,-1.7195221119666506,0.5320690977215293,-1.4758294509763272,-1.5378027282343576,-0.49248968252482916,0.8777316799193642,-1.1351359897377935,1.1295043770607767,-0.26661956466609793,1.3345041514771039
0.11747038249145154,-0.1873655254226162,-0.5463012257975655,-0.06278478384534576,-0.035496857882824556,0.8407220199841431,1.590248212392587,0.7799478863881767,1.063802932630989,-1.43760411249688,-1.107691781053519
-0.13130674484320976,0.31795203521616694,1.5395127769700276,1.3793063881978889,-0.7170101868390641,-1.6267612424991535,0.7631637454127338,-0.007959128346285661,-0.022002233278495622,-1.0536569023844038,-0.4046071018059081
1.2435220349551377,1.4598781404959085,-0.9108168146620056,0.709930766819599,1.1140708895468148,0.8544590476673706,-1.4135147453867454,0.7504814047202778,0.5816150455516838,0.9634027546508768,-0.7036491151452066
-1.6037116981558595,-0.15914905650688163,-1.3853064330999643,-0.05395208869332344,0.1460391605384553,-1.6625491757423025,1.7369192454618754,0.9973259314140185,0.3245617000910563,-0.28440121951100605,-0.08962721918176283
1.7066459181192888,-0.8480561015982634,-0.9935080172105061,1.2562112655418254,-0.5448657682102868,-1.5204782206736998,0.9564548457070343,-1.0933297543255873,0.7684608573336598,-0.3139891739345937,0.6043064916877634
1.2995288455400167,-0.1598071261662487,-0.08630165394405231,-1.2891220270489991,-1.0883661479677584,-0.46566411314016803,-0.7512084677478638,-1.7431984585322489,0.1891129418426717,0.1599033042520144,0.38625335465200183
0.8956291857991252,0.6399534124426406,0.8079625039825036,1.3774200812267252,-0.13678319505158126,-0.8742887580642652,-1.4501045617662427,-0.8462821172115278,0.8767050890886344,1.1015292349346248,-0.5250110913279026
-0.8599366920483853,0.21540822693964398,0.21901724114455956,-1.2569320532698876,1.4633138873870097,0.5082904538039315,0.126373781591132,-1.1884651535171067,1.6929399887368815,0.3482784241574336,-0.929676018578087
-1.0894376867825544,-0.46393231108248584,-1.2264158723309546,0.4496891592259499,0.5222544541075239,0.27797579613036627,0.4029301770091971,-1.1749055457817907,1.2903921880533886,-1.461835450611206,-0.6636745686444868
1.6737718592212314,0.06962377375969679,-0.08848727984273264,1.6763814748951784,0.4545604895521211,-0.045123101491234,-0.2777859963291281,0.5232252187040938,-0.9381208221575517,0.918534699991511,-0.501403502205641
0.953114506539881,0.9723103466220102,0.8893186382686846,1.1132657311904952,-1.2932560605814456,0.8284076964047467,-1.3674192208521248,1.6446132877136146,-1.1869477565607913,0.3500220233920789,0.2142835990619251
-0.49303640458875875,0.5864525833005264,0.19505331809902482,-0.38126957615101204,-0.4997670660213996,-0.340050489521269,-0.38775409862994575,-0.22861765408312493,0.9284128927461666,-0.10097060233576348,-1.7895361127267002
0.21308654803941407,-1.2657185786082958,-0.3899472484521309,-1.5810965701571467,1.5039018761065814,-0.5579524721519562,-1.2818456172488852,1.2820131562021344,0.988525788611563,-1.2224469799017323,0.0573480482909706
0.8201665520538709,-0.3831374990719129,-0.8763447155830206,1.6084485825104744,1.5326202602278445,-1.0718663791795313,0.3074672386337883,1.5331041543552888,-0.6317896362191533,1.2078272529221703,0.24276707048290636
-1.7304081449472064,-1.3501135250268943,1.2287508726296086,-1.293166353458907,0.009009063871417557,1.5583354405080387,-0.6767801871019529,0.024557145996245686,-1.3658789308571768,-0.7517734299915416,2.0571922285572555
0.2745741550376679,-1.1899762477430247,1.1304225758291553,-0.9158855290604112,1.062595271790444,1.4439330873356582,1.7045266735485316,1.3219669794171665,0.6479787922004083,-0.6900996861675853,-0.9805041113768519
0.22648242903429835,0.539704718288113,-0.4031751107666485,1.3667373912017817,0.20821454254536784,0.5051678309234782,-1.0060824336144052,1.3648518672544996,0.8943015174572452,1.476254523146862,-1.3820185833688219
-1.5786955227512722,0.6166689893765777,-1.0183548242756806,-1.1401295313767033,1.0636186351159926,0.6838797703585929,-0.5072597924846288,-0.07975295148267798,-0.7029914732387584,-1.6613659220409551,-0.7094886568002154
-1.1815388145149086,0.7747662896001077,0.6045621584974222,0.19772711755343467,-0.5389005993563099,-0.7877852511191814,0.4997352840483956,0.9660160863610735,-0.414707336594514,-0.5306156898544849,-1.6524340668271207
1.7115639480522153,-0.8425619755752846,0.8552896164518786,-1.29234893725593,-0.9462904265972695,-1.2573841963339558,-0.017741152872762664,0.11752827501434751,-1.6609687029941163,-0.9407062562214412,1.9399190024197048
0.33364380202912064,0.02444329903901412,-1.049816946656266,-0.6944083340003575,0.09131358579486729,-0.035806057664420285,-1.4985284256548486,1.3162912514960665,0.017932806497583973,-0.23423961959200423,-1.1513944342468871
-1.2295387048633442,-0.5226994704134594,-0.24562874306625396,0.9326839281281262,-1.2284415241607942,1.1251026980423617,0.3155659661506613,0.11196746566139029,-1.191776617156322,1.398078816195647,-1.082901858019099
-0.38136105900491374,-0.5797085467051226,-0.8972756520411204,-0.7227963983098546,0.43629428738426923,1.709342815790706,-0.599257771546955,-0.5497330228737386,-1.2687164051247715,1.6492397952772195,-0.25556804865643185
1.2432352318227076,-0.008618210192475249,-0.43704560356687067,0.07352086275355199,-0.19428748853884514,-1.5932540874810286,-0.9981003564612089,-1.3742359678160039,-0.5200161587909466,-0.35208013418815554,0.3402540158354867
-1.3609922980229818,0.09778535799342389,0.005364041059230953,0.7472730793950517,0.7755039633091639,0.737372987248685,1.1379094419845202,1.0862285491848946,-1.4326742239884367,-1.2025533332134675,-0.34552616706562844
1.0567113378464643,-0.3895237385189225,0.3038607520056088,0.5735497813422867,-0.765676905252197,0.8865638848932572,1.5080587915460495,-0.7516974135170477,-1.2431662091299691,-0.04365547395584987,-0.5143597132093468
0.9855994510175677,1.647657646466178,0.8009636481623479,-0.8083996358207903,-0.9807726634648376,-1.0355921113866857,0.8156580777322583,1.4158304949803324,-1.2116468495529384,0.41160366224335815,0.0036016834999032005
