x_1,x_2,x_3,f
1.6561262587061125,1.6613095388112318,-0.5789183998089409,1.5828992609183934
0.7474102698146406,-1.696700737904392,-0.9306055227242805,2.293685751793654
-0.11349771772530583,-0.29969041492162324,-0.2538406714182555,-0.9791918927681983
1.4852686357510703,-1.5368786339849505,-0.9959980049008945,3.264143084013859
0.5298042974223854,-1.3223876975943953,1.694842901238863,-0.6309778418469179
1.0361667249131867,-0.5573638236966384,-0.5767028133443654,-0.4610582420805394
-1.0864729139473228,-0.8045850008907873,0.9838842571050154,-0.270805264044781
-0.4887039723904108,-0.03197607384325553,0.32862422118193846,-0.9787856329621338
0.3091230253205063,0.28624513893162973,1.6838603627854358,-0.6548309576039842
-0.7065732657868634,-1.4996292186187454,0.22681790622979342,0.41214793624129836
-0.13607099604295045,-1.3284048006258085,0.5057897422067332,-0.4335084716660145
-1.092733491257106,-1.462033788885628,-0.512860306779641,1.4597967683132638
-0.47429133349403935,0.0011188108622616577,-0.6334641624075136,-0.9386481592991028
0.4496905164816931,-0.7161800278227182,0.9924585792258867,-0.8656004393528403
-0.03564821033630735,0.5704457058306249,0.6260723190393297,-0.9531514629237807
-0.1778914256219314,-1.2985339076620195,-1.0255515265652437,0.4763388955813609
-0.294044491128078,1.266608775182431,-0.16803778523840165,-0.12418380438822625
-0.9934905863308728,-0.56706361680977,-1.6873446391859137,0.0380112167655342
0.5991589660619809,0.09424215192654586,-0.873925107148763,-0.8841968736714666
1.0144254734023006,-0.04832313226450842,-1.2616713466943925,-0.5828257967689993
-0.9764140081552951,-1.315233672278761,-1.2108345509146992,1.3174464322630874
0.6397062289442588,1.6720986384420706,-1.1098595724866105,2.2223532995184208
-1.3251311636850824,-0.8044706313722003,1.3900725494205795,0.30436795132060984
0.10956045763788626,0.6999959578179147,0.8493452294192355,-0.9284070959204453
-0.9221691744237254,-0.368314550712566,-0.3468506127714499,-0.688824895654032
0.22908210925770606,-1.0263360990104227,0.23920197152609993,-0.7249540039611925
0.3305664355133465,1.1454014259068304,1.0279701119001659,-0.7884807936924074
0.657748527845524,0.8275015530043714,0.006023790557661171,-0.8772986636528285
0.8775540310410153,-1.663756530644405,1.2189676683212485,0.42293195280581464
-0.9165019092987364,0.16220418438590037,-1.2637097824580068,-0.651096158682713
1.101121569112896,0.08578876932633155,0.28224622126391086,-0.7786641375641131
0.4797868546107542,-0.652793868265983,1.4281863606852048,-0.7661731364455003
-1.0265857346385319,-0.8460523682108245,-1.1532055810372244,0.18957904053569816
-1.1761546111932304,1.287548252660335,-0.6525064386378547,0.08954019167155906
-0.03683299077189363,0.3784236398975868,0.8393057324748512,-0.9286640518642003
1.4740345841925986,1.354027254612593,-0.14572959994365955,0.013392999242239273
0.27689156147220795,-0.3183036590176873,0.5632838713558497,-0.9600126705653234
-0.03917927145467265,0.9130532651240277,1.6339004318761376,-0.8362894420787251
1.053183820219282,0.6546865629138059,1.3756588595333654,-0.8735074498867137
-0.4302701064307759,-0.42950664004352335,0.7324493059599801,-0.9051203354257749
-0.7621988597063176,0.937157261529522,-0.20215170581907438,-0.7457806133989829
-1.561796377045779,0.9337929293807307,0.15429234937039282,-0.28436741140512106
0.8890314716525312,-0.4223094784452771,-1.4271213477388114,-0.40428256677288454
-0.521110649251163,0.5891347554223876,1.3990161853473069,-0.8731719129347845
0.15971354062009005,1.4788625539648756,0.037314687840221565,0.3472176111930872
-0.08930135791315454,1.5541752477565909,1.2710340235639999,-0.22407362679082854
1.286841428081509,0.07723741674828426,0.8405648149782801,-0.46608273750069157
-1.5631135768144857,1.5385415447237865,0.7220793119623204,-0.007097169324706094
1.7504079464749203,1.3841640393042658,0.2921477996985376,0.2530019481589022
1.3429017677292254,-0.6529389390205894,0.6287666312171526,0.018650185592882805
0.938616076896035,-0.5955534508350204,-1.482940077941471,-0.16619130420635037
-0.8186277003927943,1.475642573271886,0.678670684068928,-0.34996061005626555
-1.0483480429712715,0.7189061020637162,0.054263114411178655,-0.8956522031336769
1.7175024678701147,1.158883483389018,1.3325717864971507,-0.30560960896275113
0.9961563398003245,-1.6836279153946974,1.4474927461708413,0.5498771196555525
-0.4513767443566612,-1.2433455518872005,1.5987219199435796,-0.6844670419288503
0.2554210922634298,0.6013472091302693,0.06944508735225885,-0.9381900027653528
0.8630813189926392,-1.2187012636941732,0.7426280625866225,-0.3003391014916855
-1.6899311149872331,-0.9894479427937188,0.25356941006404066,1.9425157073156905
0.3169674666498701,-0.30478383611380305,-0.07259664236443374,-0.9855352504881811
0.26882977650399165,-1.23365671946631,0.9029061063105422,-0.6794798859652701
-1.5380734919529737,-1.3328632054806637,0.2773564660749996,1.9666134563028528
-1.1405371972668648,0.2986546886567447,-0.9504116884402135,-0.5991004610995271
1.7553306768635695,-1.7068906932935244,-0.8358352020534124,5.381760120491084
0.37609357004033156,-1.6955271321787417,0.0285868190565937,0.9831349586742439
-1.1885829639849743,-0.6236932997990865,0.10613802423660522,-0.20201741559948555
-0.33959466395737664,1.2134071843156786,0.17880668870792005,-0.43513476362175985
1.28655435083415,1.225398661135366,1.5231428460383045,-0.9376980913785782
-1.320162195215678,-0.8053792071726477,-1.3597543962219678,0.8418360580907409
1.0998521848024718,1.6362448639973737,-1.460780784750662,2.2851092370825623
1.0286723320848057,1.597141648148323,-0.12150354102702107,0.5688309931278277
1.0587136964124513,0.8287152718880679,0.45077935312815925,-0.9613414873762268
-0.2960113431826173,-0.7463415453425528,-1.1289168710502147,-0.4716209956779739
0.8021662845007359,0.04089613356067477,0.9089844365540879,-0.8371815655083156
-1.6644554269254532,0.6615434871015841,0.45078256064384353,0.03919558870643637
-0.8162287586227953,-0.9087011903339643,1.624250974592384,-0.5059212357779886
-1.0516560794184668,0.8590501444490178,0.668562083454556,-0.9610682531506803
-1.142062276874288,0.20515482662812068,1.5026638087150865,-0.43877882766929593
0.01037089029623167,-0.547595866951034,0.7164453197693759,-0.9468428613844927
-1.170495937673994,0.7433766587832132,1.4911918067861765,-0.7994395726660892
-0.9099743245644286,-0.6227245622080873,0.9746508983583997,-0.5778610696475137
-0.2825429974047537,1.6232956296512353,-1.3181143439168872,2.356099529366353
-0.4090902477478502,-1.4676784410057129,1.4593379019788972,-0.4672318846939946
-1.0715911113618508,0.24294231111998793,1.0956893779846204,-0.6719482793362763
-0.3200852244887372,-0.4087928974921918,-0.9711790829734538,-0.7802983740315065
0.08851212361245181,-1.2354866288531006,1.3324603749003106,-0.7740155773545524
0.41541031427592495,1.3423138496914064,0.23742493678140472,-0.21891014699413355
-0.35338725665358844,0.9672592029767969,-0.7013982610302981,-0.3914036724944506
0.1603966852332832,-0.1445700437960317,-1.7175885282378065,-0.5714208222521943
-1.0171422653420221,1.3680028165422389,-1.01965759454949,0.6181895187756893
-0.21802225208489068,1.0080191472253643,-0.6523784897765332,-0.3277396997590311
1.2624613185889684,-0.8732734456032134,1.0091568378591276,0.0027399872116497053
1.4896834722315568,0.07899897582645735,-0.2771388258092062,-0.15791002941561108
-1.5733631580175014,-1.3789939057273393,-0.19842769389624937,2.550502743205284
0.7330451477267588,-1.125063802610462,-1.592470737990857,0.7026528217359606
-1.0958070591886013,0.9651101932763015,0.2460774478525868,-0.8427598141013558
-1.0868855878384518,-0.8429072765461878,1.277273738236691,-0.22031583041191138
-1.080729450113806,-0.18142203234059953,0.2317198357393759,-0.6310865342018795
0.6135053334747305,-0.05562794877192378,0.9043752075734247,-0.8680652553030961
0.43043085434036304,-0.4052937672358945,1.5845904851890547,-0.6749069084811925
-1.1222812539959126,1.2112187453935632,0.7122196791392524,-0.8064426828640127
1.6778437102823014,1.2256588766113299,1.4341951259618415,-0.4280451805080967
0.6418369561362042,-0.7861127872771801,-0.8617871256221855,-0.46051312074722817
0.24258678886572577,-0.21463441086566962,1.5806708100339393,-0.6617986270628395
-0.15838156247588633,-0.9585220340250942,-0.855580276145288,-0.36599898418997096
1.6567191390637703,-0.3869330336032766,-0.596556862284631,0.8275293363523994
0.033718094144255195,-0.34667667825952514,-1.4025240828661434,-0.6596019663427843
1.662507837567889,-0.6379118586508193,0.9841210782641592,1.076199925288256
1.3135018550329067,0.8969757048474377,1.5076277265272924,-0.8281421954651386
-0.9084775968361093,1.0658754832169481,1.095664634544867,-0.9889286777733989
0.764582832399263,1.1087480578191764,-0.8233201217724802,-0.1604348135309697
-0.16351680090564574,-0.8988588405330347,0.29337390512985645,-0.8355146236448405
0.14354904395100038,0.8806576361796318,-0.18290486430878558,-0.692795933633963
-1.1825615080606584,1.0633779734871112,0.12449948192807891,-0.700743856023708
0.5745438667031014,0.9950729767577096,0.4793104339116364,-0.8569906774187102
-1.5537777378161606,-0.07507587790794915,0.014701866221546511,0.2899226342848785
0.0250188827655627,-0.6786614370593498,-0.17413699511339967,-0.882319507736427
-0.1569281973527776,-0.7046828952815196,0.852322710309671,-0.9196354083189766
1.0461084204781326,0.39821212137710393,-0.8438581281416017,-0.754670474740536
-0.6495212586184083,-0.06165393244360976,-0.9804258688112376,-0.8197950883152544
-0.5938374899126793,0.7333372604568298,-0.15665655586775426,-0.8872049298961471
0.7630627789535991,-0.48373134817005264,0.4905943422066261,-0.8294354677888669
-1.4999240097813078,1.5126280481395655,1.408688671749145,-0.4967721252370831
1.3853813424689914,0.9634773975772839,0.7082928696313138,-0.7771339635922533
-1.5143536279903054,-1.2697911215528055,0.19144065042592767,1.7380408630530337
1.390183299338525,0.5748200149106821,1.4544702762291348,-0.5026140901498639
-0.6392105849085686,-0.22248318537821693,-0.35207693720981303,-0.9102426548074835
0.46119090311150307,0.12928947781314756,0.5604825869391847,-0.9707863241369912
-1.5827016881563005,0.876129547488416,0.7814692933703555,-0.32954591403367733
-1.4318274057544482,0.1867518266474588,-1.0414372590930312,-0.06858058774747057
0.7050463201151927,1.474903270142577,-0.23177820340764818,0.3662378816581312
-1.295468646893856,0.0195198317384992,-0.6709790743688918,-0.3529006343913874
-0.14291964278813732,-1.2899917504085427,-1.1327194687072293,0.5369112486429242
1.3517151936054408,-1.4766278385367044,-0.49078215854174195,2.038355748645575
-0.7069089037787842,1.6289562261578325,0.9058562477620176,-0.04040748170950051
-1.3331583879868791,-0.5018681810819932,0.5687887535962614,0.026513661618831896
-0.9495321179186481,1.3521080863841186,-0.6158543909812748,0.21454435746571232
0.9118407497464608,0.154618392062437,-0.24486896722585663,-0.920424071556598
0.0532631811761144,0.5215878201638018,0.9746555024292872,-0.9137085364720656
0.18303125435396703,1.5767518437108796,0.49539764915643064,0.3144929805533815
-1.2638019469013149,1.2044659806547466,-0.7678619407097486,0.040286864478834845
0.9514931939842831,1.5960132403530893,1.4048594032925932,-0.5135218636536761
0.5517435807174239,1.355552261049284,-0.03536396125939614,-0.06487049707373208
0.5783655780287876,-1.5709881660263367,0.16564024931378557,0.5151171459418082
-1.4098223690519338,0.9702187737740023,0.6658899441407312,-0.665733450643105
0.24841972465942558,0.23731280814027994,1.405044635356897,-0.756366259998328
-0.7882577863898717,-0.45700577385734614,-0.6263161446309424,-0.6920300117527732
-1.3575098843124789,-0.5749668378126963,0.62710596338967,0.14424984296281473
0.9496431398148029,-1.1767578146414348,1.466774834420427,-0.3398657160428177
0.5077585644075652,0.8121268299788731,0.32021413593093384,-0.9223257592098579
-1.4623807565976021,0.7541677413796161,0.7413742265944395,-0.5195250830604909
1.490204617908186,1.2045481181310516,0.6298975919150753,-0.5654657763406422
1.0166770734974724,1.5262818068900288,1.1740049432878183,-0.5620899548049747
0.6024720375415986,-0.2964154438151643,1.7292430620221648,-0.5601357891688652
0.3159961225229864,1.3901405838826781,1.2226224940611488,-0.5535172424553747
0.792563318850288,-0.3181809447320151,-1.2765622230549365,-0.5986418774079226
-0.35659537416557796,1.3269639914230127,-1.5364145458540968,1.2075169437196953
0.090752145089618,1.1714960759678446,0.6127220465112474,-0.6225399820011444
1.4528541478691102,-0.1372012810483449,-1.3379224330524941,0.15918919517103156
0.5608961271272769,-1.033240927787518,0.7156311398264589,-0.7173062645489149
-0.5475497611870295,-1.457042621460082,-1.6607956833186543,1.8500162955592965
1.258851816608297,1.2979070632052125,-0.9486024932833456,0.36629939191254507
0.9624649392621475,0.7039945466753338,-1.4197211106488286,-0.380142643448809
-0.48906368163274133,1.5083807482272737,-0.41794630218312584,0.7250632214324586
1.302678953764919,-0.9259566652863995,0.8290013564064427,0.1361394559395039
0.6691871023525297,-0.621275751549536,0.4499243549863364,-0.8420557596375451
1.7267708687743064,-1.1038840545895603,-0.9334937832470134,2.648158658012223
-0.8908247540680558,0.8929207605086891,1.6354313314047337,-0.9526809638690747
-1.633766165611441,1.6706123798284584,-0.7014782174522317,1.828616712628517
0.018865556944700032,-0.755451780151695,-1.5697333626968868,-0.24006682045238276
-1.4179042522173189,0.9929239030648239,0.6395270296722064,-0.650213283078717
-0.720574135176456,-0.38482569404008937,-0.6788222041823898,-0.7589415166830541
0.3491237564047379,-1.409757273571964,-1.440617864920858,1.2762605194425145
1.5264597713968513,-0.8419871854907056,-0.399752123137431,0.9216367132247076
0.0026311000120608358,1.579716541647498,0.40924448348745446,0.4031294190853278
0.36598747235219004,0.8184940435692803,-0.605218636139149,-0.6238288758876694
-0.7342879132593026,1.6275945408266637,-0.5048083026211243,1.1923078977773944
0.756654962107268,0.5922307992071083,-0.42532230494004375,-0.8952767433875629
0.5147857448614773,-1.7042235597131845,1.6852375775443547,-0.07488157914713706
-0.9911411845660388,-0.6198335118626538,-1.0803517228679087,-0.21003510885421914
-0.687871559275022,-0.8760608103125054,-1.5042827009400426,0.09238852339924412
1.0244854783401556,-0.4250723288846316,-0.9290509718959266,-0.476452473028544
-1.136592328266603,-1.4260283144153474,1.101537756392372,0.49842754749133367
-0.9967936414983584,-0.2296546677129875,0.3975188766416833,-0.6912149195318242
-0.7688106150495473,1.0408625731465504,0.9962218032130966,-0.9711782852945378
-0.3114072169071093,-1.502452884411037,-0.542225521158861,0.7526847073269883
1.6766278217548038,0.3811787219789717,-1.1891503491330575,0.40087295441277676
-1.2353816062954273,0.576634157267234,1.5200792088230815,-0.6065998127803878
-0.7007709450351293,-0.4630273800782357,0.3511799942445418,-0.8428408439912655
1.2863724753566088,-1.2822897197288354,-0.52853223121886,1.2137040499109726
0.2238946685931144,0.6868803014655085,-0.2679501415524824,-0.8304508948806764
0.9282592450018519,-1.1272199914553003,0.8751954511377499,-0.35631955217630407
-0.5851516416207271,-0.9473157674838075,1.62592576655398,-0.6811160600269502
-1.4467051537796793,-0.4871263477827391,0.20213048805343262,0.31310949396352744
0.37389177403153295,0.34713075826289963,0.8412392242178964,-0.9393578465835686
-0.1126531645200677,-1.4212555344641347,0.2667187621974651,-0.13075075117225257
0.8768081034946851,-0.3375561007517934,-0.46419663898722857,-0.7685978877639967
1.4898742202083977,-0.05101338527387569,0.5289206528337921,-0.03792577957346398
1.2183612253416616,1.245299236675345,0.2741479298681601,-0.5855371591061939
0.6692205748303354,-1.4917498946882235,-1.2228327995556543,1.5591234810213976
0.22808786879451795,-1.6173879409085579,-1.6117326893305632,2.407584329094833
-1.3191570461675675,-1.0611936921026726,-0.5525616740113528,0.9179251137809055
0.49771170715088525,0.3298658915440436,-0.2699526447403111,-0.9821691961091605
1.1650198040389361,0.1715509525225492,-1.2896202681562394,-0.49708113267479176
0.1729230223637949,0.12933426521740327,1.6833917647881154,-0.6176607801344935
0.8147215733197825,-1.1576695792478326,-0.9274161164202251,0.3392101349097194
-0.3317351625279947,0.48702032696534614,-0.6107704517150977,-0.8622110436779709
-1.112388260055989,-0.9220479025579987,0.550526900736353,-0.13406721778781136
1.4626471170571338,-1.5364402698759965,0.9757421929202523,1.6472691252256928
-0.3788706467537757,1.3453438820909476,1.1056302881544278,-0.6136261005559087
-0.9632626995169332,-0.9880633665752777,1.3151747117104138,-0.3506644908248025
-0.9949504684998423,1.5881764606129674,-1.2656333287937434,1.7927436423596395
1.705015829451501,-1.2881551609775,1.2678680848551205,2.0704960233827356
-0.7204538446179295,0.0060773112395317965,0.7489890789263975,-0.8725589615333673
-0.6891707797043108,-1.7383642702999644,-0.4358942026248826,1.9380007208789622
-1.152752331403607,1.682982286664697,-0.8532492895237416,1.7256505198132612
-0.33621241653117057,-1.6829821138074008,0.7849801784347281,0.32544636940363075
-0.5478153445683421,-0.7765730610363095,1.2668838265181817,-0.7665621154474626
1.3213910466496894,0.8885066446080904,0.588392311322218,-0.8243017605770634
1.7156895839407957,1.340691361072766,-0.6119472474872077,0.7388760661806577
-1.1688760878982285,0.5852568625094184,-0.8630393036188405,-0.5873978310142463
-1.0520256641430656,0.3059540247759391,-1.0179095527946818,-0.6566178948681287
-0.9635304583255865,0.5870952347234891,-1.328688117257467,-0.5015781592052578
-0.31959278095102606,-1.1688772233610536,-0.9664651987290321,0.1286774624802236
-1.073284614312564,-0.9916233603601623,-1.6192802597422424,0.8787627121937738
-0.6058010783687396,0.12774569620502396,1.54379192496888,-0.6671262863374171
1.6766751115109093,0.579428285175177,1.456322353939909,0.10875942390906472
-0.4588442039584443,1.1712395632326873,-0.7847682770777274,0.02511492754309228
-0.9604342166705655,-0.07159600203053919,1.6547686678598725,-0.4111709110086191
1.041489869648686,-0.06695817434029139,-0.7158674339589719,-0.7104018137604388
-1.4541974806219908,-0.4171359935518472,0.8194377160372567,0.33357661115146187
1.28489591130657,0.5471440894662561,0.814202257825655,-0.7486609255819969
-0.7522418339052865,0.865170448834605,-0.1970382264568587,-0.8081125749060116
0.22559744782955127,1.443552216882592,1.4839558153123442,-0.5370648156701818
1.408940619218302,-1.1645288575084811,-0.2977005118822529,1.1217222506846332
0.913790167432395,0.05546395674132329,0.8454284264887008,-0.8103109708013051
-0.6654038674619671,0.9187110958550704,-0.9393096344458162,-0.39731290409858666
-0.31073215935707477,1.2669804546336298,-0.40086599366217684,0.026397528837355338
0.3169336968149846,-1.6841754011702104,-0.024745141264306193,0.9627384007342418
0.8393091360731862,-0.6756435638638449,-0.2771649235933655,-0.631990815756154
-1.0945622377623951,-1.515744387337227,-0.8607587138079991,2.000631485658198
0.7384854698752032,0.5423006130940533,-0.758713225866901,-0.8174721511444291
0.3475144964165597,-0.28885462400858114,1.4277567159740576,-0.7286225716224353
-0.0576863094474647,-0.8886481793468051,-1.2800087655509627,-0.23280447673145696
-1.259673363799935,0.8489857306348573,0.7679371605086568,-0.8351466772052953
