x_1,x_2,x_3,x_4,x_5,f
1.6288563138599947,-0.06208793306522631,-1.5091872280595668,0.8519570525569811,1.51322839054239,0.22125822768031503
0.7183004737402576,1.4364245037721284,0.17133582205371825,-1.0433862136127616,-1.3546041349847955,0.07346066729056028
-0.14435056953730274,-0.43880726426821237,-1.356982400526048,0.2531424662360484,-1.5566413792165235,-0.47288160337649265
1.4576527603707756,0.30915408326793536,-0.6087230971438,-0.14891026354535195,1.2230740802424167,-0.6803458485326997
0.5002539207700463,-1.3258434333734703,0.6266499347260828,1.584471191764773,-0.5405542829364396,0.3845988298745124
1.0076415657606548,0.38744860718600216,1.1306210667033076,0.07030215028007167,-1.5879671983929364,-0.7814883040041429
-1.11929572076366,0.3828096850070181,-1.4806050219711084,-0.8831624294789643,-0.7200903324472971,0.4961714473410591
-0.5203164935566804,1.1127191623151171,-0.06253684627569589,-0.35888775869941103,1.0887209488440064,-0.9368269408482983
0.27912584161899545,-1.260199338309557,1.7054667561770926,-0.9802699528845841,-0.05972115681123087,0.8497882862136281
-0.7386269006695823,-0.4927448694074085,-1.6258667874136088,-0.7184876233804439,0.8662316462243848,0.5871994304687977
-0.16696955132483937,1.067818974962652,0.4717188249322167,1.7019174080998523,-1.5883214948054047,1.4881897010563314
-1.1255689736849588,-0.9052277365146313,-1.2803416624815638,0.8319514425174867,-1.6415060103978103,0.3680170466018472
-0.5058746738032533,1.647883072340074,-0.18430223082131084,-0.5613518170091129,0.757757935039685,0.11993330419057262
0.4199779357523194,1.613195639108659,-0.7175823941991062,1.6279702838059142,-1.653227545870848,2.7044221238347244
-0.06634344248105904,0.052778196775685855,1.471309786387896,0.6309488650076862,0.4285845212048602,-0.8008095307956964
-0.208874653529446,1.458260050553989,0.9789805485474058,1.065809235232811,-1.0956154829069147,-0.30799732041783967
-0.32526289081957205,-0.4493205661429424,0.4529652965953009,1.5035662249784343,0.7207853273678317,-0.8124701411861288
-1.0261251344924012,-1.3863067656901844,-0.08629427098971666,-1.0026538367658757,1.167487773954573,-0.10004537468622593
0.5697490098202457,1.4685522267582154,-0.33120232501736574,-1.1516787050144535,-1.3118936132211214,0.6315376731315397
0.9858562953607151,-1.1215438769878763,0.5896363192177996,0.6837555611660808,-1.5482921252732302,-0.37275326954859495
-1.0090139818582302,-1.473918693809026,1.7160013536634864,-1.446166977747511,1.5596177156980724,1.8211171693442822
0.6103783675840142,1.0874853228487715,-1.36321683441355,-0.3813474634843921,-1.6427931788297743,0.4772890281913771
-1.3584371750221758,-1.709192315639383,1.0021417496762965,-0.007235036610013816,-1.4491638363532715,0.9634132396097865
0.0791592253229967,1.1592356522275533,-0.8538484422873618,-1.6460184996246452,-0.9110311979487441,1.69484486911092
-0.9546593201659025,1.3737461524792238,-0.1684462898042328,0.29421394127610534,0.3741318290967089,-0.7093270760886777
0.1989228690065913,1.1988249697472328,-0.45760432178200855,1.2613508924863774,-1.4183467376471717,0.43568050625290333
0.30061266767010575,-0.5856416710029965,0.7313279036546526,-1.4036717406997765,-1.583234895068192,0.5905543246081271
0.6284571962109583,0.3828511475893032,-0.4872014827758141,1.6142264234466244,0.8159041961450783,-0.656905195467673
0.848707733311407,1.1623986265171093,-0.5668747420311995,-0.6362960557364961,1.3108111493739238,-0.6742781651237443
-0.9489805806915804,0.5957646109737699,-0.07953416112879463,-1.710571930746488,1.641633832445733,-0.7065980475054697
1.0727279221724784,1.1027510038761803,1.0204184602100776,-1.39082738551071,0.6969341761104109,-0.4233334679521521
0.4501352090749392,-1.3003503359946704,-0.3699075310485005,-0.898336571790657,-0.01063936939672586,-0.4244806011241357
-1.0592872895986725,-0.7166021510772915,1.4972919758927246,0.5769612005578899,0.49767325731519424,-0.47302172712555085
-1.2091589939726275,-0.2948117579918072,0.42798040086429884,-0.499208735785545,1.5384845810879983,-0.7732243076046781
-0.06753062170764963,0.8190753915359934,1.2680681411886796,0.5459925128380461,1.2156116911648496,-1.0331165181439907
1.4463959635499657,1.005426423275163,-0.5583070230178917,0.5044434385656633,-0.3389822418176341,-0.7945064704438591
0.24682911964926532,-0.427511576988783,-1.1217272970409207,-1.6260279165767753,-1.6135361458477013,1.9894553700062971
-0.06988165283770684,1.2346995218566144,-1.6692944406861612,-0.3238190967964926,1.350429431777714,1.5213307625689099
1.0246931150920817,-0.4808848408086119,-0.9734066909249924,-1.2592041224730277,0.6836930682508683,-0.23925202550964167
-0.46176431822275,-1.3026019026526092,1.0575567042398268,-0.6506703452448946,-1.0979811404656836,-0.43701622634249676
-0.7943651181353883,1.4144938021619673,-0.42279488194561177,1.5715697024667075,0.10072904344550124,0.47407535981245397
-1.5955815576599757,-0.6649559252338024,0.32071905836144815,0.8104917032069296,0.7138992745809064,-0.04319931914080099
0.8602084119681039,-1.6193555592305566,0.8761769373260863,0.12178865328926387,-1.5422468786952452,-0.02966271623159992
-0.5527887832876309,-0.2574792996275033,-1.7105309663431507,-0.9567805897726844,0.5242582927867181,0.9569598467193767
0.12941385181544363,-1.3839694088287908,-0.18204183987765987,-1.5808439838221975,-0.550608503207699,0.8289803777155016
-0.12010522004865831,-0.4477480682221131,0.3220661629411813,1.432638282149758,1.5284288787547082,-1.106515207498046
1.2588238028187262,1.4236390166223445,1.4612588867633483,-1.0746079984995383,-0.9139398139341864,0.5306359140938861
-1.5969014243253166,-1.5493073431495288,-0.1538929115607223,0.4187060908578749,-1.3868878585712765,1.706445823472524
1.723328891060886,-1.3932849874224054,-0.8411509482492493,-0.5844771136693081,-0.9963623602540623,2.255204473702131
1.3149976462300152,-0.3275200009569384,-0.15454940602586587,0.6225055418046888,-0.09210342830590974,-0.7682083378288014
0.90989340974126,-0.40875901378060947,0.6432967787411888,-1.151789972278909,0.7992553463554576,-0.8486653751503968
-0.8509082086789335,1.3443689085104258,0.2197678095525326,0.9487545513421763,0.2122235133420174,-0.7796413376509986
-1.0810936594536096,0.36780668963095176,-0.4579466190204628,1.6032241424480216,-1.2285135188451912,0.7148503587174074
1.6903567896762812,-0.016999128194651963,0.07433231461014769,1.1347165389642668,-0.09428195330397396,0.10186731990029653
0.9675501727673403,-1.6624311452100744,0.9748581638241836,0.7735722638607488,0.8803471619288955,-0.14498896427646213
-0.4829136901537449,1.0930979085700507,0.5899240123289359,0.4913839732165796,0.18833744691230203,-1.2111964484712594
